TYPE,APT,RWY,PRO,RTE
###本文件系2511导航数据，若需更新导航数据版本请自行更新，格式不变
STAR,ZSQD,17,WFG82A,WFG QD113 GUTVO QD110 QD306 QD307 QD305 QD104 FF17
STAR,ZSQD,34,DYN91A,DYN UPDAD GUTVO QD602 QD800 QD205 QD404 FI34
STAR,ZSQD,34,HCH91A,HCH NOKUD QD306 QD900 QD405 QD404 FI34
STAR,ZSQD,34,IDV91A,IDVEL AVLOK QD700 QD404 FI34
STAR,ZSQD,34,LAT91A,LATUX AVLOK QD700 QD404 FI34
STAR,ZSQD,34,WFG91A,WFG YO QD800 QD205 QD404 FI34
STAR,ZSQD,34,WFG92A,WFG YO QD800 QD900 QD405 QD404 FI34
STAR,ZSQD,35,DYN91A,DYN UPDAD GUTVO QD602 QD800 QD205 QD204 FF35
STAR,ZSQD,35,HCH91A,HCH NOKUD QD306 QD900 QD405 QD204 FF35
STAR,ZSQD,35,IDV91A,IDVEL AVLOK QD700 QD204 FF35
STAR,ZSQD,35,LAT91A,LATUX AVLOK QD700 QD204 FF35
STAR,ZSQD,35,WFG91A,WFG YO QD800 QD205 QD204 FF35
STAR,ZSQD,35,WFG92A,WFG YO QD800 QD900 QD405 QD204 FF35
SID,ZSQZ,21,RV,ZSQZ
SID,ZSQZ,03,RV,ZSQZ
STAR,ZSQZ,21,RV,ZSQZ
STAR,ZSQZ,03,RV,ZSQZ
SID,ZSQZ,03,BUPD4S,QZ302 QZ210 QZ209 BUPDU
SID,ZSQZ,03,DOVP8T,QZ302 QZ216 QZ206 DOVPU
SID,ZSQZ,03,NUSP4S,QZ302 QZ210 QZ201 AM205 AM302 NUSPA
SID,ZSQZ,03,NUSP8T,QZ302 AM305 AM205 AM302 NUSPA
SID,ZSQZ,21,BUPD2L,QZ203 QZ201 QZ209 BUPDU
SID,ZSQZ,21,DOVP6R,QZ203 QZ215 AM305 QZ216 QZ206 DOVPU
SID,ZSQZ,21,NUSP2L,QZ203 QZ201 QZ202 JNJ QZ204 AM205 AM206 AM302 NUSPA
SID,ZSQZ,21,NUSP6R,QZ203 QZ204 AM205 AM206 AM302 NUSPA
STAR,ZSQZ,03,ENVE5S,ENVEN QZ805 QZ806 QZ807 QZ808 ATSAB AM305 QZ106 QZ103 FI03
STAR,ZSQZ,03,TEBO9T,TEBON AM105 AM106 AM205 QZ204 QZ103 FI03
STAR,ZSQZ,21,ENVE3L,ENVEN QZ805 QZ806 QZ807 QZ808 ATSAB QZ304 QZ303 FI21
STAR,ZSQZ,21,TEBO3L,TEBON AM105 AM106 AM205 QZ108 QZ110 QZ303 FI21
STAR,ZSQZ,21,TEBO7R,TEBON AM105 XLN AM306 ATSAB QZ304 QZ303 FI21
SID,ZSSH,22,RV,ZSSH
SID,ZSSH,04,RV,ZSSH
STAR,ZSSH,22,RV,ZSSH
STAR,ZSSH,04,RV,ZSSH
SID,ZSSH,04,IDK91D,SH801 IDKOT
SID,ZSSH,04,IDK92D,SH801 HUN IDKOT
SID,ZSSH,04,LAG91D,SH801 HUN SH605 LAGAL
SID,ZSSH,04,YCH91D,SH801 SH706 SH611 YCH
SID,ZSSH,22,IDK81D,SH901 IDKOT
SID,ZSSH,22,LAG81D,SH901 SH605 LAGAL
SID,ZSSH,22,YCH81D,SH901 SH706 SH611 YCH
STAR,ZSSH,04,IDK91A,IDKOT SH604 SH603 FI04
STAR,ZSSH,04,LAG91A,LAGAL SH605 SH603 FI04
STAR,ZSSH,04,YCH91A,YCH SH611 SH706 SH606 SH603 FI04
STAR,ZSSH,22,IDK81A,IDKOT SH607 SH704 SH703 FI22
STAR,ZSSH,22,IDK82A,IDKOT SH607 HUN SH706 SH705 SH703 FI22
STAR,ZSSH,22,LAG81A,LAGAL SH605 SH706 SH705 SH703 FI22
STAR,ZSSH,22,YCH81A,YCH SH611 SH706 SH705 SH703 FI22
SID,ZSSS,36R,RV,ZSSS
SID,ZSSS,36L,RV,ZSSS
SID,ZSSS,18R,RV,ZSSS
SID,ZSSS,18L,RV,ZSSS
STAR,ZSSS,36R,RV,ZSSS
STAR,ZSSS,36L,RV,ZSSS
STAR,ZSSS,18R,RV,ZSSS
STAR,ZSSS,18L,RV,ZSSS
SID,ZSSS,18L,ADB61D,DE18L SS301 SS302 SS303 LURMA ADBAS
SID,ZSSS,18L,AND61D,DE18L SS301 SS211 SS213 AND
SID,ZSSS,18L,IBE61D,DE18L SS301 SS211 PD024 PD304 LASAN PINOT ALDAP IBEGI
SID,ZSSS,18L,LAM61D,DE18L SS301 SS211 PD024 PD304 LASAN BONGI BOLEX TONIX LAMEN
SID,ZSSS,18L,MIG61D,DE18L SS301 SS211 PD024 PD304 LASAN BONGI BOLEX MIGOL
SID,ZSSS,18L,NXD61D,DE18L SS301 SS302 SS303 NXD
SID,ZSSS,18L,PIK61D,DE18L SS301 SS302 SS303 SS304 SS305 EKIMU POMOK SS306 SS320 PIKAS
SID,ZSSS,18L,PON61D,DE18L SS301 SS211 PD024 PD304 PONAB
SID,ZSSS,18L,SAS61D,DE18L SS301 SS302 SS303 SS304 SS305 EKIMU SASAN
SID,ZSSS,18L,SUR61D,DE18L SS301 SS211 PD024 PD304 LASAN BONGI BOLEX TONIX AKARA SURAK
SID,ZSSS,18R,ADB61D,DE18R SS301 SS302 SS303 LURMA ADBAS
SID,ZSSS,18R,AND61D,DE18R SS301 SS211 SS213 AND
SID,ZSSS,18R,IBE61D,DE18R SS301 SS211 PD024 PD304 LASAN PINOT ALDAP IBEGI
SID,ZSSS,18R,LAM61D,DE18R SS301 SS211 PD024 PD304 LASAN BONGI BOLEX TONIX LAMEN
SID,ZSSS,18R,MIG61D,DE18R SS301 SS211 PD024 PD304 LASAN BONGI BOLEX MIGOL
SID,ZSSS,18R,NXD61D,DE18R SS301 SS302 SS303 NXD
SID,ZSSS,18R,PIK61D,DE18R SS301 SS302 SS303 SS304 SS305 EKIMU POMOK SS306 SS320 PIKAS
SID,ZSSS,18R,PON61D,DE18R SS301 SS211 PD024 PD304 PONAB
SID,ZSSS,18R,SAS61D,DE18R SS301 SS302 SS303 SS304 SS305 EKIMU SASAN
SID,ZSSS,18R,SUR61D,DE18R SS301 SS211 PD024 PD304 LASAN BONGI BOLEX TONIX AKARA SURAK
SID,ZSSS,36L,ADB71D,DE36L SS503 SS504 SS303 LURMA ADBAS
SID,ZSSS,36L,AND71D,DE36L SS503 SS504 SS303 SS211 SS213 AND
SID,ZSSS,36L,IBE71D,DE36L SS503 SS504 SS303 SS211 PD409 PD024 PD304 LASAN PINOT ALDAP IBEGI
SID,ZSSS,36L,IBE73D,DE36L SF1 PD503 EKVUT IBEGI
SID,ZSSS,36L,LAM71D,DE36L SS503 SS504 SS303 SS211 PD409 PD024 PD304 LASAN BONGI BOLEX TONIX LAMEN
SID,ZSSS,36L,LAM73D,DE36L SF1 PD503 EKVUT MATNU EMSAN SURAK LAMEN
SID,ZSSS,36L,MIG71D,DE36L SS503 SS504 SS303 SS211 PD409 PD024 PD304 LASAN BONGI BOLEX MIGOL
SID,ZSSS,36L,NXD71D,DE36L SS503 SS504 SS303 NXD
SID,ZSSS,36L,PIK71D,DE36L SS502 POMOK SS320 PIKAS
SID,ZSSS,36L,PIK72D,DE36L SS501 SS502 POMOK SS320 PIKAS
SID,ZSSS,36L,PON71D,DE36L SS503 SS504 SS303 SS211 PD409 PD024 PD304 PONAB
SID,ZSSS,36L,SAS71D,DE36L EKIMU SS420 SASAN
SID,ZSSS,36L,SAS72D,DE36L SS501 EKIMU SS420 SASAN
SID,ZSSS,36L,SUR71D,DE36L SS503 SS504 SS303 SS211 PD409 PD024 PD304 LASAN BONGI BOLEX TONIX AKARA SURAK
SID,ZSSS,36L,SUR73D,DE36L SF1 PD503 EKVUT MATNU EMSAN SURAK
SID,ZSSS,36R,ADB71D,DE36R SS503 SS504 SS303 LURMA ADBAS
SID,ZSSS,36R,AND71D,DE36R SS503 SS504 SS303 SS211 SS213 AND
SID,ZSSS,36R,IBE71D,DE36R SS503 SS504 SS303 SS211 PD409 PD024 PD304 LASAN PINOT ALDAP IBEGI
SID,ZSSS,36R,IBE73D,DE36R SF1 PD503 EKVUT IBEGI
SID,ZSSS,36R,LAM71D,DE36R SS503 SS504 SS303 SS211 PD409 PD024 PD304 LASAN BONGI BOLEX TONIX LAMEN
SID,ZSSS,36R,LAM73D,DE36R SF1 PD503 EKVUT MATNU EMSAN SURAK LAMEN
SID,ZSSS,36R,MIG71D,DE36R SS503 SS504 SS303 SS211 PD409 PD024 PD304 LASAN BONGI BOLEX MIGOL
SID,ZSSS,36R,NXD71D,DE36R SS503 SS504 SS303 NXD
SID,ZSSS,36R,PIK71D,DE36R SS502 POMOK SS320 PIKAS
SID,ZSSS,36R,PIK72D,DE36R SS501 SS502 POMOK SS320 PIKAS
SID,ZSSS,36R,PON71D,DE36R SS503 SS504 SS303 SS211 PD409 PD024 PD304 PONAB
SID,ZSSS,36R,SAS71D,DE36R EKIMU SS420 SASAN
SID,ZSSS,36R,SAS72D,DE36R SS501 EKIMU SS420 SASAN
SID,ZSSS,36R,SUR71D,DE36R SS503 SS504 SS303 SS211 PD409 PD024 PD304 LASAN BONGI BOLEX TONIX AKARA SURAK
SID,ZSSS,36R,SUR73D,DE36R SF1 PD503 EKVUT MATNU EMSAN SURAK
STAR,ZSSS,18L,AND61A,AND DADAT SS207 SS206 JTN SS205 SS204 SS013 FF18L
STAR,ZSSS,18L,AND62A,AND SS213 SS211 JTN SS205 SS204 SS013 FF18L
STAR,ZSSS,18L,PUD61A,PUD JTN SS205 SS204 SS013 FF18L
STAR,ZSSS,18L,SAS61A,SASAN SS420 SS204 SS013 FF18L
STAR,ZSSS,18L,SAS62A,SASAN SS420 POMOK SS201 SF1 SS013 FF18L
STAR,ZSSS,18L,SUP61A,SUPAR SS210 SS208 SS206 JTN SS205 SS204 SS013 FF18L
STAR,ZSSS,18R,AND61A,AND DADAT SS207 SS206 JTN SS205 SS204 SS033 FF18R
STAR,ZSSS,18R,AND62A,AND SS213 SS211 JTN SS205 SS204 SS033 FF18R
STAR,ZSSS,18R,PUD61A,PUD JTN SS205 SS204 SS033 FF18R
STAR,ZSSS,18R,SAS61A,SASAN SS420 SS204 SS033 FF18R
STAR,ZSSS,18R,SAS62A,SASAN SS420 POMOK SS201 SF1 SS033 FF18R
STAR,ZSSS,18R,SUP61A,SUPAR SS210 SS208 SS206 JTN SS205 SS204 SS033 FF18R
STAR,ZSSS,36L,AND71A,AND DADAT SS207 SS407 SF2 SS043 FF36L
STAR,ZSSS,36L,AND72A,AND SS213 SS409 SF2 SS043 FF36L
STAR,ZSSS,36L,PUD71A,PUD SS205 SS405 SS043 FF36L
STAR,ZSSS,36L,PUD72A,PUD SS403 SS402 SS401 SF2 SS043 FF36L
STAR,ZSSS,36L,SAS71A,SASAN SS420 EKIMU SS406 SS205 SS405 SS043 FF36L
STAR,ZSSS,36L,SUP71A,SUPAR SS210 SS208 SF2 SS043 FF36L
STAR,ZSSS,36R,AND71A,AND DADAT SS207 SS407 SF2 SS023 FF36R
STAR,ZSSS,36R,AND72A,AND SS213 SS409 SF2 SS023 FF36R
STAR,ZSSS,36R,PUD71A,PUD SS205 SS405 SS023 FF36R
STAR,ZSSS,36R,PUD72A,PUD SS403 SS402 SS401 SF2 SS023 FF36R
STAR,ZSSS,36R,SAS71A,SASAN SS420 EKIMU SS406 SS205 SS405 SS023 FF36R
STAR,ZSSS,36R,SUP71A,SUPAR SS210 SS208 SF2 SS023 FF36R
SID,ZSTX,31,RV,ZSTX
SID,ZSTX,13,RV,ZSTX
STAR,ZSTX,31,RV,ZSTX
STAR,ZSTX,13,RV,ZSTX
SID,ZSTX,13,ELN91D,TX701 TX532 ELNEX
SID,ZSTX,31,ELN81D,TX801 TXN TX532 ELNEX
STAR,ZSTX,13,ORE91A,OREXA TX532 TX504 TX503 FI13
STAR,ZSTX,13,ORE92A,OREXA TX532 TXN TX506 TX505 TX503 FI13
SID,ZSWA,24,RV,ZSWA
SID,ZSWA,06,RV,ZSWA
STAR,ZSWA,24,RV,ZSWA
STAR,ZSWA,06,RV,ZSWA
SID,ZSWH,21,RV,ZSWH
SID,ZSWH,03,RV,ZSWH
STAR,ZSWH,21,RV,ZSWH
STAR,ZSWH,03,RV,ZSWH
SID,ZSWH,03,FZ52X,WH107 WH108 FZ
SID,ZSWH,03,IKE52X,SEBLI WH113 IKEKA
SID,ZSWH,21,FZ51X,WH107 WH108 FZ
SID,ZSWH,21,IKE51X,SEBLI WH113 IKEKA
STAR,ZSWH,03,FZ52F,FZ WH108 WH111 WEH WH106 WH105 WH103 FF03
STAR,ZSWH,03,IKE52F,IKEKA WH113 WH106 WH105 WH103 FF03
STAR,ZSWH,21,FZ51F,FZ WH108 WH111 WEH WH206 WH205 WH203 FF21
STAR,ZSWH,21,IKE51F,IKEKA WH113 SEBLI WH206 WH205 WH203 FF21
SID,ZSWX,21,RV,ZSWX
SID,ZSWX,03,RV,ZSWX
STAR,ZSWX,21,RV,ZSWX
STAR,ZSWX,03,RV,ZSWX
SID,ZSWX,03,ESB91D,WX303 WX306 SASAN ESBAG
SID,ZSWX,03,JTN91D,WX302 WX211 WX212 JTN
SID,ZSWX,03,PIM91D,WX303 WX306 SASAN VMB PIMOL
SID,ZSWX,03,PIM92D,WX303 WX306 WX307 VMB PIMOL
SID,ZSWX,03,PUS71D,WX303 WX306 SASAN VMB WX308 PIMUS
SID,ZSWX,03,PUS72D,WX303 WX306 WX307 VMB WX308 PIMUS
SID,ZSWX,03,UPK91D,WX302 TEPAG WX310 UPKEK
SID,ZSWX,21,ESB81D,WX202 WX206 SASAN ESBAG
SID,ZSWX,21,JTN81D,WX202 SUF WX211 WX212 JTN
SID,ZSWX,21,PIM81D,WX202 WX206 SASAN VMB PIMOL
SID,ZSWX,21,PUS61D,WX202 WX206 SASAN VMB WX308 PIMUS
SID,ZSWX,21,UPK81D,WX202 WX309 WX310 UPKEK
STAR,ZSWX,03,ESB91A,ESBAG SASAN WX205 WX204 WX203 FI03
STAR,ZSWX,03,JTN91A,JTN WX212 WX211 WX210 WX203 FI03
STAR,ZSWX,03,PIM91A,PIMOL VMB SASAN WX205 WX204 WX203 FI03
STAR,ZSWX,21,ESB81A,ESBAG SASAN WX306 WX303 FI21
STAR,ZSWX,21,JTN81A,JTN WX212 WX211 WX304 WX303 FI21
STAR,ZSWX,21,PIM81A,PIMOL VMB SASAN WX306 WX303 FI21
STAR,ZSWX,21,PIM82A,PIMOL VMB WX307 WX306 WX303 FI21
SID,ZSWZ,21,RV,ZSWZ
SID,ZSWZ,03,RV,ZSWZ
STAR,ZSWZ,21,RV,ZSWZ
STAR,ZSWZ,03,RV,ZSWZ
SID,ZSWZ,03,BEGM5X,DER03 WZ515 WZ506 BEGMO
SID,ZSWZ,03,BZ5X,DER03 WZ514 EPGIG WZ513 BZ
SID,ZSWZ,03,OKAT5X,DER03 WZ515 WZ507 OKATO
SID,ZSWZ,03,REMM5X,DER03 WZ514 EPGIG WZ511 PEXIB REMIM
SID,ZSWZ,03,REMMX5,DER03 WZ514 EPGIG IGLUR REMIM
SID,ZSWZ,03,RUPX5X,DER03 WZ514 EPGIG WZ513 DST UBDIX RUPOX
SID,ZSWZ,21,BEGM6E,WZ609 WZ506 BEGMO
SID,ZSWZ,21,BZ6E,WZ609 WNZ WZ516 BZ
SID,ZSWZ,21,OKAT6E,WZ609 WZ507 OKATO
SID,ZSWZ,21,REMM6E,WZ609 WNZ WZ516 WZ511 PEXIB REMIM
SID,ZSWZ,21,REMME6,WZ609 WNZ EPGIG IGLUR REMIM
SID,ZSWZ,21,RUPX6E,WZ609 DST UBDIX RUPOX
STAR,ZSWZ,03,BEGM1F,BEGMO WZ506 WZ505 WZ504 WZ503 FI03
STAR,ZSWZ,03,KAGE1F,KAGED WZ510 WZ403 WZ404 WZ405 WZ406 WZ407 DST WZ503 FI03
STAR,ZSWZ,03,OKAT1F,OKATO WZ507 WZ504 WZ503 FI03
STAR,ZSWZ,03,REMM1F,REMIM PEXIB WZ511 WZ408 WZ409 WZ410 WZ411 WZ412 DST WZ503 FI03
STAR,ZSWZ,03,UNRU1F,UNRUP LEBUP WZ508 UPNUG WZ402 WZ403 WZ404 WZ405 WZ406 WZ407 DST WZ503 FI03
STAR,ZSWZ,21,BEGM2L,BEGMO WZ506 WZ606 WZ605 WZ603 FI21
STAR,ZSWZ,21,KAGE2L,KAGED WZ510 WZ608 WZ413 WZ414 WZ415 WZ416 WZ417 WZ604 WZ603 FI21
STAR,ZSWZ,21,OKAT2L,OKATO WZ507 WZ607 WZ606 WZ605 WZ603 FI21
STAR,ZSWZ,21,REMM2L,REMIM PEXIB WZ418 WZ419 WZ420 WZ421 WZ604 WZ603 FI21
STAR,ZSWZ,21,UNRU2L,UNRUP LEBUP WZ508 UPNUG WZ608 WZ413 WZ414 WZ415 WZ416 WZ417 WZ604 WZ603 FI21
SID,ZSXZ,27,RV,ZSXZ
SID,ZSXZ,09,RV,ZSXZ
STAR,ZSXZ,27,RV,ZSXZ
STAR,ZSXZ,09,RV,ZSXZ
SID,ZSXZ,09,DPX91D,DO DPX
SID,ZSXZ,09,HFE91D,ATVIM XZ113 XZ104 HFE
SID,ZSXZ,09,HFE92D,XZ104 HFE
SID,ZSXZ,09,OF91D,DO MEXUP OF
SID,ZSXZ,09,OMU91D,DO MEXUP OMUDI
SID,ZSXZ,27,DPX81D,XZ112 DO DPX
SID,ZSXZ,27,HFE81D,XZ112 ATVIM XZ113 RUTIS HFE
SID,ZSXZ,27,OF81D,XZ112 DO MEXUP OF
SID,ZSXZ,27,OMU81D,XZ112 DO MEXUP OMUDI
STAR,ZSXZ,09,DPX91A,DPX DO XZ107 XZ106 XZ105 XZ103 FI09
STAR,ZSXZ,09,HFE91A,HFE RUTIS XZ114 ATVIM XZ103 FI09
STAR,ZSXZ,09,OF91A,OF MEXUP DO XZ107 XZ106 XZ105 XZ103 FI09
STAR,ZSXZ,09,OMU91A,OMUDI MEXUP DO XZ107 XZ106 XZ105 XZ103 FI09
STAR,ZSXZ,27,DPX81A,DPX DO XZ203 FI27
STAR,ZSXZ,27,HFE81A,HFE RUTIS XZ114 ATVIM XZ106 XZ204 DO XZ203 FI27
STAR,ZSXZ,27,OF81A,OF MEXUP DO XZ203 FI27
STAR,ZSXZ,27,OMU81A,OMUDI MEXUP DO XZ203 FI27
SID,ZSYA,35,RV,ZSYA
SID,ZSYA,17,RV,ZSYA
STAR,ZSYA,35,RV,ZSYA
STAR,ZSYA,17,RV,ZSYA
SID,ZSYA,17,NIX92D,YA106 YA107 NIXEM
SID,ZSYA,17,NOB92D,YA103 YA108 YA109 NOBEM
SID,ZSYA,17,VMB92D,YA103 PIMOL ZJ VMB
SID,ZSYA,17,VMB94D,YA103 PIMOL VMB
SID,ZSYA,17,ZJ92D,YA103 PIMOL ZJ
SID,ZSYA,35,NIX91D,YA202 YA205 YA107 NIXEM
SID,ZSYA,35,NOB91D,YA105 YA206 YA108 YA109 NOBEM
SID,ZSYA,35,VMB91D,YA105 PIMOL ZJ VMB
SID,ZSYA,35,VMB93D,YA105 PIMOL VMB
SID,ZSYA,35,ZJ91D,YA105 PIMOL ZJ
STAR,ZSYA,17,NIX92A,NIXEM YA107 YA204 YA203 FF17
STAR,ZSYA,17,NOB92A,NOBEM YA109 YA108 YA206 YA105 YA204 YA203 FF17
STAR,ZSYA,17,VMB92A,VMB ZJ PIMOL YA105 YA204 YA203 FF17
STAR,ZSYA,17,VMB94A,VMB PIMOL YA105 YA204 YA203 FF17
STAR,ZSYA,17,ZJ92A,ZJ PIMOL YA105 YA204 YA203 FF17
STAR,ZSYA,35,NIX91A,NIXEM YA107 YA106 YA104 YA103 FF35
STAR,ZSYA,35,NOB91A,NOBEM YA109 YA108 YA104 YA103 FF35
STAR,ZSYA,35,VMB91A,VMB ZJ PIMOL YA110 YA103 FF35
STAR,ZSYA,35,VMB93A,VMB PIMOL YA110 YA103 FF35
STAR,ZSYA,35,ZJ91A,ZJ PIMOL YA110 YA103 FF35
SID,ZSYN,22,RV,ZSYN
SID,ZSYN,04,RV,ZSYN
STAR,ZSYN,22,RV,ZSYN
STAR,ZSYN,04,RV,ZSYN
SID,ZSYN,04,GOR91D,YN301 YN208 GORPI
SID,ZSYN,04,HUN91D,YN301 YN107 YN106 HUN
SID,ZSYN,04,HUN92D,YN301 YN300 YN106 HUN
SID,ZSYN,04,OF91D,YN301 YN107 YN207 NIXEM OF
SID,ZSYN,04,OF92D,YN301 YN300 YN207 NIXEM OF
SID,ZSYN,22,GOR81D,YN302 YN110 GORPI
SID,ZSYN,22,GOR82D,YN302 YN300 YN110 GORPI
SID,ZSYN,22,HUN81D,YN302 YN303 HUN
SID,ZSYN,22,OF81D,YN302 YN112 NIXEM OF
STAR,ZSYN,04,HUN91A,HUN YN114 YN106 YN105 YN104 YN103 FI04
STAR,ZSYN,04,OF91A,OF NIXEM YN113 YN112 YN103 FI04
STAR,ZSYN,04,SOS91A,SOSMA GORPI YN115 YN110 YN300 YN105 YN104 YN103 FI04
STAR,ZSYN,04,SOS92A,SOSMA GORPI YN115 YN110 YN109 YN108 YN103 FI04
STAR,ZSYN,22,HUN81A,HUN YN114 YN106 YN206 YN203 FI22
STAR,ZSYN,22,HUN82A,HUN YN114 YN106 YN300 YN205 YN204 YN203 FI22
STAR,ZSYN,22,OF81A,OF NIXEM YN113 YN207 YN106 YN206 YN203 FI22
STAR,ZSYN,22,OF82A,OF NIXEM YN113 YN207 YN300 YN205 YN204 YN203 FI22
STAR,ZSYN,22,SOS81A,SOSMA GORPI YN115 YN208 YN204 YN203 FI22
SID,ZSYT,23,RV,ZSYT
SID,ZSYT,05,RV,ZSYT
STAR,ZSYT,23,RV,ZSYT
STAR,ZSYT,05,RV,ZSYT
SID,ZSYT,05,HCH91D,PL403 PL254 HCH
SID,ZSYT,05,HCH92D,PL403 PL254 PL255 HCH
SID,ZSYT,05,IGD91D,PL403 PL254 PL255 IGDEG
SID,ZSYT,05,WEH91D,PL403 PL251 PL252 FZ PL208 WEH
SID,ZSYT,23,HCH81D,HCH
SID,ZSYT,23,IGD81D,HCH IGDEG
SID,ZSYT,23,WEH81D,FZ PL208 WEH
STAR,ZSYT,05,GUM91A,GUMED PL240 PL239 PL237 PL235 PL231 PL204 FF05
STAR,ZSYT,05,HCH91A,HCH PL237 PL235 PL231 PL204 FF05
STAR,ZSYT,05,WEH91A,WEH PL208 FZ PL234 PL233 PL232 PL231 PL204 FF05
STAR,ZSYT,23,GUM81A,GUMED PL240 PL256 PL239 PL254 PL403 FF23
STAR,ZSYT,23,HCH81A,HCH PL238 PL239 PL254 PL403 FF23
STAR,ZSYT,23,HCH82A,HCH PL255 PL254 PL403 FF23
STAR,ZSYT,23,WEH81A,WEH PL208 FZ PL252 PL251 PL403 FF23
SID,ZSYW,20,RV,ZSYW
SID,ZSYW,02,RV,ZSYW
STAR,ZSYW,20,RV,ZSYW
STAR,ZSYW,02,RV,ZSYW
SID,ZSYW,02,ADB61X,YW220 YW208 UPVOM ADBAS
SID,ZSYW,02,OSP61X,YW220 YEU YW308 OSPAM
SID,ZSYW,02,SHZ61X,YW220 YEU YW209 SHZ
SID,ZSYW,02,UGA61X,YW220 YW208 UPVOM UGAGO
SID,ZSYW,20,ADB62X,YW202 YW310 YW307 YW208 UPVOM ADBAS
SID,ZSYW,20,OSP62X,YW202 YW206 OSPAM
SID,ZSYW,20,SHZ62X,YW202 YEU YW209 SHZ
SID,ZSYW,20,UGA62X,YW202 YW310 YW307 YW208 UPVOM UGAGO
SID,ZSZS,36,RV,ZSZS
SID,ZSZS,18,RV,ZSZS
STAR,ZSZS,36,RV,ZSZS
STAR,ZSZS,18,RV,ZSZS
SID,ZSZS,18,BK62X,DER18 ZS106 ZS109 BK
SID,ZSZS,18,PON62X,DER18 RULMU PONAB
SID,ZSZS,36,BK61X,DER36 ZS109 BK
SID,ZSZS,36,BK63X,DER36 HSN ZS109 BK
SID,ZSZS,36,PON61X,DER36 RULMU PONAB
STAR,ZSZS,18,BK52F,BK ZS109 HSN ZS206 ZS205 ZS203 FF18
STAR,ZSZS,18,BK54F,BK ZS109 ZS204 ZS203 FF18
STAR,ZSZS,18,PON52FxILSY,PONAB RULMU RULMU CI18 FF18
STAR,ZSZS,18,PON52FxILSZ,PONAB RULMU ZS203 FF18
STAR,ZSZS,36,BK51F,BK ZS109 HSN ZS206 ZS107 ZS104 CF36 FI36
STAR,ZSZS,36,BK53F,BK ZS109 ZS105 ZS104 CF36 FI36
STAR,ZSZS,36,PON51F,PONAB RULMU ZS206 ZS107 ZS104 CF36 FI36
SID,ZYTL,28,RV,ZYTL
SID,ZYTL,10,RV,ZYTL
STAR,ZYTL,28,RV,ZYTL
STAR,ZYTL,10,RV,ZYTL
SID,ZYTL,10,CHI08D,TL201 VENOS CHI
SID,ZYTL,10,CHI09D,TL201 TL202 TL203 TL205 TL201 VENOS CHI
SID,ZYTL,10,KAR09D,TL201 TL202 TL203 TL206 EKULI KARPI
SID,ZYTL,10,ORA09D,TL201 TL202 TL203 TL206 EKULI BUBLO ORAVA
SID,ZYTL,10,SAN09D,TL201 TL202 TL203 TL205 TL208 POVAG SANKO
SID,ZYTL,28,CHI19D,TL401 TL404 TL406 TL301 VENOS CHI
SID,ZYTL,28,KAR19D,TL401 TL404 TL406 TL112 TL408 TL411 EKULI KARPI
SID,ZYTL,28,ORA19D,TL401 TL404 TL406 TL112 TL408 TL411 EKULI BUBLO ORAVA
SID,ZYTL,28,SAN19D,TL401 TL404 TL406 TL112 POVAG SANKO
STAR,ZYTL,10,CHI05AxILSZ,CHI VENOS TL113 TL802 TL605 TL604 TL603 TL602 TL601 TL111 TL107 TL105 TL103 TL102 FI10
STAR,ZYTL,10,CHI05AxRNPY,CHI VENOS TL113 TL802 TL605 TL604 TL603 TL602 TL601 TL111 TL107 TL105 TL103 TL102 TL503 TL501
STAR,ZYTL,10,CHI05AxRNPZ,CHI VENOS TL113 TL802 TL605 TL604 TL603 TL602 TL601 TL111 TL107 TL105 TL103 TL102 TL502 TL501
STAR,ZYTL,10,CHI06AxILSZ,CHI VENOS TL113 TL802 TL605 TL604 TL603 TL602 TL601 TL111 TL110 TL106 TL102 FI10
STAR,ZYTL,10,CHI06AxRNPY,CHI VENOS TL113 TL802 TL605 TL604 TL603 TL602 TL601 TL111 TL110 TL106 TL102 TL503 TL501
STAR,ZYTL,10,CHI06AxRNPZ,CHI VENOS TL113 TL802 TL605 TL604 TL603 TL602 TL601 TL111 TL110 TL106 TL102 TL502 TL501
STAR,ZYTL,10,CHI07AxILSZ,CHI VENOS TL113 TL802 TL111 TL107 TL105 TL103 TL102 FI10
STAR,ZYTL,10,CHI07AxRNPY,CHI VENOS TL113 TL802 TL111 TL107 TL105 TL103 TL102 TL503 TL501
STAR,ZYTL,10,CHI07AxRNPZ,CHI VENOS TL113 TL802 TL111 TL107 TL105 TL103 TL102 TL502 TL501
STAR,ZYTL,10,CHI08AxILSZ,CHI VENOS TL113 TL802 TL111 TL110 TL106 TL102 FI10
STAR,ZYTL,10,CHI08AxRNPY,CHI VENOS TL113 TL802 TL111 TL110 TL106 TL102 TL503 TL501
STAR,ZYTL,10,CHI08AxRNPZ,CHI VENOS TL113 TL802 TL111 TL110 TL106 TL102 TL502 TL501
STAR,ZYTL,10,INT04AxILSZ,INTIV TL814 TL816 TL813 PATRI TL111 TL107 TL105 TL103 TL102 FI10
STAR,ZYTL,10,INT04AxRNPY,INTIV TL814 TL816 TL813 PATRI TL111 TL107 TL105 TL103 TL102 TL503 TL501
